it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	l_51	l_52	l_53	l_54	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	m_51	m_52	m_53	m_54	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	r_51	r_52	r_53	r_54	
0	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.52546910377600575	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.17857652805945826	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752	0.34689257571654752
1000	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.15953694873630012	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.14208908577128374	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381	0.017447862965016381
2000	0.2459093798145755	0.2459093798145755	0.2459093798145755	0.2459093798145755	0.2459093798145755	0.2459093798145755	0.096712468062554846	0.096712468062554846	0.096712468062554846	0.096712468062554846	0.096712468062554846	0.096712468062554846	0.096712468062554846	0.096712468062554846	0.096712468062554846	0.096712468062554846	0.096712468062554846	0.096712468062554846	0.096712468062554846	0.096712468062554846	0.096712468062554846	0.096712468062554846	0.096712468062554846	0.096712468062554846	0.096712468062554846	0.096712468062554846	0.096712468062554846	0.096712468062554846	0.096712468062554846	0.096712468062554846	0.096712468062554846	0.096712468062554846	0.096712468062554846	0.28378643525531633	0.28378643525531633	0.28378643525531633	0.28378643525531633	0.28378643525531633	0.28378643525531633	0.28378643525531633	0.28378643525531633	0.28378643525531633	0.28378643525531633	0.28378643525531633	0.28378643525531633	0.28378643525531633	0.28378643525531633	0.28378643525531633	0.28378643525531633	0.28378643525531633	0.28378643525531633	0.28378643525531633	0.28378643525531633	0.28378643525531633	0.28378643525531633	0.54084917191888804	0.54084917191888804	0.11851247772943301	0.11851247772943301	0.11851247772943301	0.11851247772943301	0.11851247772943301	0.11851247772943301	0.11851247772943301	0.11851247772943301	0.11851247772943301	0.11851247772943301	0.11851247772943301	0.11851247772943301	0.11851247772943301	0.11851247772943301	0.11851247772943301	0.11851247772943301	0.11851247772943301	0.11851247772943301	0.11851247772943301	0.11851247772943301	0.11851247772943301	0.11851247772943301	0.11851247772943301	0.11851247772943301	0.11851247772943301	0.092132960340595343	0.092132960340595343	0.092132960340595343	0.092132960340595343	0.092132960340595343	0.092132960340595343	0.092132960340595343	0.092132960340595343	0.092132960340595343	0.092132960340595343	0.092132960340595343	0.092132960340595343	0.092132960340595343	0.092132960340595343	0.092132960340595343	0.092132960340595343	0.092132960340595343	0.092132960340595343	0.092132960340595343	0.092132960340595343	0.092132960340595343	0.092132960340595343	0.092132960340595343	0.092132960340595343	0.092132960340595343	0.092132960340595343	0.092132960340595343	0.092132960340595343	-0.29493979210431254	-0.29493979210431254	0.12739690208514248	0.12739690208514248	0.12739690208514248	0.12739690208514248	-0.021800009666878159	-0.021800009666878159	-0.021800009666878159	-0.021800009666878159	-0.021800009666878159	-0.021800009666878159	-0.021800009666878159	-0.021800009666878159	-0.021800009666878159	-0.021800009666878159	-0.021800009666878159	-0.021800009666878159	-0.021800009666878159	-0.021800009666878159	-0.021800009666878159	-0.021800009666878159	-0.021800009666878159	-0.021800009666878159	-0.021800009666878159	-0.021800009666878159	-0.021800009666878159	0.0045795077219595026	0.0045795077219595026	0.0045795077219595026	0.0045795077219595026	0.0045795077219595026	0.0045795077219595026	0.19165347491472098	0.19165347491472098	0.19165347491472098	0.19165347491472098	0.19165347491472098	0.19165347491472098	0.19165347491472098	0.19165347491472098	0.19165347491472098	0.19165347491472098	0.19165347491472098	0.19165347491472098	0.19165347491472098	0.19165347491472098	0.19165347491472098	0.19165347491472098	0.19165347491472098	0.19165347491472098	0.19165347491472098	0.19165347491472098	0.19165347491472098	0.19165347491472098
3000	0.29798944799254062	0.29798944799254062	0.29798944799254062	0.29798944799254062	0.29798944799254062	0.29798944799254062	0.10318552412530128	0.10318552412530128	0.10318552412530128	0.10318552412530128	0.10318552412530128	0.10318552412530128	0.10318552412530128	0.10318552412530128	0.10318552412530128	0.10318552412530128	0.10318552412530128	0.10318552412530128	0.10318552412530128	0.10318552412530128	0.10318552412530128	0.10318552412530128	0.10318552412530128	0.10318552412530128	0.10318552412530128	0.10318552412530128	0.10318552412530128	0.10318552412530128	0.10318552412530128	0.10318552412530128	0.10318552412530128	0.27348198975496646	0.27348198975496646	0.27348198975496646	0.27348198975496646	0.27348198975496646	0.27348198975496646	0.27348198975496646	0.27348198975496646	0.27348198975496646	0.27348198975496646	0.27348198975496646	0.27348198975496646	0.27348198975496646	0.27348198975496646	0.27348198975496646	0.27348198975496646	0.27348198975496646	0.27348198975496646	0.27348198975496646	0.27348198975496646	0.27348198975496646	0.27348198975496646	0.27348198975496646	0.27348198975496646	1.3421680481578024	1.3421680481578024	0.15628425123098211	0.15628425123098211	0.15628425123098211	0.15628425123098211	0.15628425123098211	0.15628425123098211	0.15628425123098211	0.12032487441285626	0.12032487441285626	0.12032487441285626	0.12032487441285626	0.12032487441285626	0.12032487441285626	0.12032487441285626	0.12032487441285626	0.12032487441285626	0.12032487441285626	0.12032487441285626	0.12032487441285626	0.12032487441285626	0.12032487441285626	0.12032487441285626	0.12032487441285626	0.12032487441285626	0.12032487441285626	0.12032487441285626	0.12032487441285626	0.077888369422713544	0.077888369422713544	0.077888369422713544	0.077888369422713544	0.077888369422713544	0.077888369422713544	0.077888369422713544	0.077888369422713544	0.077888369422713544	0.077888369422713544	0.077888369422713544	0.077888369422713544	0.077888369422713544	0.077888369422713544	0.077888369422713544	0.077888369422713544	0.077888369422713544	0.077888369422713544	0.077888369422713544	0.077888369422713544	0.077888369422713544	0.077888369422713544	0.077888369422713544	0.077888369422713544	0.077888369422713544	0.077888369422713544	-1.0441786001652618	-1.0441786001652618	0.14170519676155852	0.14170519676155852	0.14170519676155852	0.14170519676155852	-0.053098727105680824	-0.053098727105680824	-0.053098727105680824	-0.017139350287554977	-0.017139350287554977	-0.017139350287554977	-0.017139350287554977	-0.017139350287554977	-0.017139350287554977	-0.017139350287554977	-0.017139350287554977	-0.017139350287554977	-0.017139350287554977	-0.017139350287554977	-0.017139350287554977	-0.017139350287554977	-0.017139350287554977	-0.017139350287554977	-0.017139350287554977	-0.017139350287554977	-0.017139350287554977	-0.017139350287554977	-0.017139350287554977	0.02529715470258774	0.02529715470258774	0.19559362033225292	0.19559362033225292	0.19559362033225292	0.19559362033225292	0.19559362033225292	0.19559362033225292	0.19559362033225292	0.19559362033225292	0.19559362033225292	0.19559362033225292	0.19559362033225292	0.19559362033225292	0.19559362033225292	0.19559362033225292	0.19559362033225292	0.19559362033225292	0.19559362033225292	0.19559362033225292	0.19559362033225292	0.19559362033225292	0.19559362033225292	0.19559362033225292	0.19559362033225292	0.19559362033225292
4000	0.22418861141618024	0.22418861141618024	0.22418861141618024	0.22418861141618024	0.22418861141618024	0.22418861141618024	0.11405739901237	0.11405739901237	0.11405739901237	0.11405739901237	0.11405739901237	0.11405739901237	0.11405739901237	0.11405739901237	0.11405739901237	0.11405739901237	0.11405739901237	0.11405739901237	0.11405739901237	0.11405739901237	0.11405739901237	0.11405739901237	0.11405739901237	0.11405739901237	0.11405739901237	0.11405739901237	0.11405739901237	0.11405739901237	0.11405739901237	0.11405739901237	0.29044406371374309	0.29044406371374309	0.29044406371374309	0.29044406371374309	0.29044406371374309	0.29044406371374309	0.29044406371374309	0.29044406371374309	0.29044406371374309	0.29044406371374309	0.29044406371374309	0.29044406371374309	0.29044406371374309	0.29044406371374309	0.29044406371374309	0.29044406371374309	0.29044406371374309	0.29044406371374309	0.29044406371374309	0.29044406371374309	0.29044406371374309	0.29044406371374309	0.29044406371374309	0.29044406371374309	0.29044406371374309	1.2004303861032293	1.2004303861032293	0.20026552141396234	0.20026552141396234	0.20026552141396234	0.20026552141396234	0.20026552141396234	0.20026552141396234	0.20026552141396234	0.20026552141396234	0.10994682577617186	0.10994682577617186	0.10994682577617186	0.10994682577617186	0.10994682577617186	0.10994682577617186	0.10994682577617186	0.10994682577617186	0.10994682577617186	0.10994682577617186	0.10994682577617186	0.10994682577617186	0.10994682577617186	0.10994682577617186	0.10994682577617186	0.10994682577617186	0.10994682577617186	0.10994682577617186	0.10994682577617186	0.10994682577617186	0.10994682577617186	0.079963004969000592	0.079963004969000592	0.079963004969000592	0.079963004969000592	0.079963004969000592	0.079963004969000592	0.079963004969000592	0.079963004969000592	0.079963004969000592	0.079963004969000592	0.079963004969000592	0.079963004969000592	0.079963004969000592	0.079963004969000592	0.079963004969000592	0.079963004969000592	0.079963004969000592	0.079963004969000592	0.079963004969000592	0.079963004969000592	0.079963004969000592	0.079963004969000592	0.079963004969000592	0.079963004969000592	-0.97624177468704909	-0.97624177468704909	0.0239230900022179	0.0239230900022179	0.0239230900022179	0.0239230900022179	-0.086208122401592341	-0.086208122401592341	-0.086208122401592341	-0.086208122401592341	0.0041105732361981367	0.0041105732361981367	0.0041105732361981367	0.0041105732361981367	0.0041105732361981367	0.0041105732361981367	0.0041105732361981367	0.0041105732361981367	0.0041105732361981367	0.0041105732361981367	0.0041105732361981367	0.0041105732361981367	0.0041105732361981367	0.0041105732361981367	0.0041105732361981367	0.0041105732361981367	0.0041105732361981367	0.0041105732361981367	0.0041105732361981367	0.0041105732361981367	0.18049723793757122	0.21048105874474249	0.21048105874474249	0.21048105874474249	0.21048105874474249	0.21048105874474249	0.21048105874474249	0.21048105874474249	0.21048105874474249	0.21048105874474249	0.21048105874474249	0.21048105874474249	0.21048105874474249	0.21048105874474249	0.21048105874474249	0.21048105874474249	0.21048105874474249	0.21048105874474249	0.21048105874474249	0.21048105874474249	0.21048105874474249	0.21048105874474249	0.21048105874474249	0.21048105874474249	0.21048105874474249
5000	0.2405963471368126	0.2405963471368126	0.2405963471368126	0.2405963471368126	0.2405963471368126	0.2405963471368126	0.10833168966437964	0.10833168966437964	0.10833168966437964	0.10833168966437964	0.10833168966437964	0.10833168966437964	0.10833168966437964	0.10833168966437964	0.10833168966437964	0.10833168966437964	0.10833168966437964	0.10833168966437964	0.10833168966437964	0.10833168966437964	0.10833168966437964	0.10833168966437964	0.10833168966437964	0.10833168966437964	0.10833168966437964	0.10833168966437964	0.10833168966437964	0.10833168966437964	0.10833168966437964	0.10833168966437964	0.10833168966437964	0.28850723897916053	0.28850723897916053	0.28850723897916053	0.28850723897916053	0.28850723897916053	0.28850723897916053	0.28850723897916053	0.28850723897916053	0.28850723897916053	0.28850723897916053	0.28850723897916053	0.28850723897916053	0.28850723897916053	0.28850723897916053	0.28850723897916053	0.28850723897916053	0.28850723897916053	0.28850723897916053	0.28850723897916053	0.28850723897916053	0.28850723897916053	0.28850723897916053	0.28850723897916053	0.28850723897916053	1.1483210448295693	1.1483210448295693	0.18597140387967576	0.18597140387967576	0.18597140387967576	0.18597140387967576	0.18597140387967576	0.18597140387967576	0.18597140387967576	0.10643910806982278	0.10643910806982278	0.10643910806982278	0.10643910806982278	0.10643910806982278	0.10643910806982278	0.10643910806982278	0.10643910806982278	0.10643910806982278	0.10643910806982278	0.10643910806982278	0.10643910806982278	0.10643910806982278	0.10643910806982278	0.10643910806982278	0.10643910806982278	0.10643910806982278	0.10643910806982278	0.10643910806982278	0.10643910806982278	0.10643910806982278	0.10643910806982278	0.045874354510844859	0.045874354510844859	0.045874354510844859	0.045874354510844859	0.045874354510844859	0.045874354510844859	0.045874354510844859	0.045874354510844859	0.045874354510844859	0.045874354510844859	0.045874354510844859	0.045874354510844859	0.045874354510844859	0.045874354510844859	0.045874354510844859	0.045874354510844859	0.045874354510844859	0.045874354510844859	0.045874354510844859	0.045874354510844859	0.045874354510844859	0.045874354510844859	0.045874354510844859	0.045874354510844859	-0.90772469769275665	-0.90772469769275665	0.054624943257136849	0.054624943257136849	0.054624943257136849	0.054624943257136849	-0.077639714215296113	-0.077639714215296113	-0.077639714215296113	0.0018925815945568664	0.0018925815945568664	0.0018925815945568664	0.0018925815945568664	0.0018925815945568664	0.0018925815945568664	0.0018925815945568664	0.0018925815945568664	0.0018925815945568664	0.0018925815945568664	0.0018925815945568664	0.0018925815945568664	0.0018925815945568664	0.0018925815945568664	0.0018925815945568664	0.0018925815945568664	0.0018925815945568664	0.0018925815945568664	0.0018925815945568664	0.0018925815945568664	0.0018925815945568664	0.0018925815945568664	0.24263288446831566	0.24263288446831566	0.24263288446831566	0.24263288446831566	0.24263288446831566	0.24263288446831566	0.24263288446831566	0.24263288446831566	0.24263288446831566	0.24263288446831566	0.24263288446831566	0.24263288446831566	0.24263288446831566	0.24263288446831566	0.24263288446831566	0.24263288446831566	0.24263288446831566	0.24263288446831566	0.24263288446831566	0.24263288446831566	0.24263288446831566	0.24263288446831566	0.24263288446831566	0.24263288446831566
6000	0.29122620796998061	0.29122620796998061	0.29122620796998061	0.29122620796998061	0.29122620796998061	0.29122620796998061	0.11044275635886655	0.11044275635886655	0.11044275635886655	0.11044275635886655	0.11044275635886655	0.11044275635886655	0.11044275635886655	0.11044275635886655	0.11044275635886655	0.11044275635886655	0.11044275635886655	0.11044275635886655	0.11044275635886655	0.11044275635886655	0.11044275635886655	0.11044275635886655	0.11044275635886655	0.11044275635886655	0.11044275635886655	0.11044275635886655	0.11044275635886655	0.11044275635886655	0.11044275635886655	0.11044275635886655	0.24775593451312522	0.24775593451312522	0.24775593451312522	0.24775593451312522	0.24775593451312522	0.24775593451312522	0.24775593451312522	0.24775593451312522	0.24775593451312522	0.24775593451312522	0.24775593451312522	0.24775593451312522	0.24775593451312522	0.24775593451312522	0.24775593451312522	0.24775593451312522	0.24775593451312522	0.24775593451312522	0.24775593451312522	0.24775593451312522	0.24775593451312522	0.24775593451312522	0.24775593451312522	0.24775593451312522	0.24775593451312522	1.1710022591499609	1.1710022591499609	0.18479427311120392	0.18479427311120392	0.18479427311120392	0.18479427311120392	0.18479427311120392	0.18479427311120392	0.18479427311120392	0.092500202219189406	0.092500202219189406	0.092500202219189406	0.092500202219189406	0.092500202219189406	0.092500202219189406	0.092500202219189406	0.092500202219189406	0.092500202219189406	0.092500202219189406	0.092500202219189406	0.092500202219189406	0.092500202219189406	0.092500202219189406	0.092500202219189406	0.092500202219189406	0.092500202219189406	0.092500202219189406	0.092500202219189406	0.092500202219189406	0.092500202219189406	0.092500202219189406	0.095516932507205499	0.095516932507205499	0.095516932507205499	0.095516932507205499	0.095516932507205499	0.095516932507205499	0.095516932507205499	0.095516932507205499	0.095516932507205499	0.095516932507205499	0.095516932507205499	0.095516932507205499	0.095516932507205499	0.095516932507205499	0.095516932507205499	0.095516932507205499	0.095516932507205499	0.095516932507205499	0.095516932507205499	0.095516932507205499	0.095516932507205499	0.095516932507205499	0.095516932507205499	0.095516932507205499	-0.87977605117998037	-0.87977605117998037	0.10643193485877669	0.10643193485877669	0.10643193485877669	0.10643193485877669	-0.074351516752337365	-0.074351516752337365	-0.074351516752337365	0.017942554139677144	0.017942554139677144	0.017942554139677144	0.017942554139677144	0.017942554139677144	0.017942554139677144	0.017942554139677144	0.017942554139677144	0.017942554139677144	0.017942554139677144	0.017942554139677144	0.017942554139677144	0.017942554139677144	0.017942554139677144	0.017942554139677144	0.017942554139677144	0.017942554139677144	0.017942554139677144	0.017942554139677144	0.017942554139677144	0.017942554139677144	0.1552557322939358	0.15223900200591972	0.15223900200591972	0.15223900200591972	0.15223900200591972	0.15223900200591972	0.15223900200591972	0.15223900200591972	0.15223900200591972	0.15223900200591972	0.15223900200591972	0.15223900200591972	0.15223900200591972	0.15223900200591972	0.15223900200591972	0.15223900200591972	0.15223900200591972	0.15223900200591972	0.15223900200591972	0.15223900200591972	0.15223900200591972	0.15223900200591972	0.15223900200591972	0.15223900200591972	0.15223900200591972
7000	0.25500504443389543	0.25500504443389543	0.25500504443389543	0.25500504443389543	0.25500504443389543	0.25500504443389543	0.12711313504844718	0.12711313504844718	0.12711313504844718	0.12711313504844718	0.12711313504844718	0.12711313504844718	0.12711313504844718	0.12711313504844718	0.12711313504844718	0.12711313504844718	0.12711313504844718	0.12711313504844718	0.12711313504844718	0.12711313504844718	0.12711313504844718	0.12711313504844718	0.12711313504844718	0.12711313504844718	0.12711313504844718	0.12711313504844718	0.12711313504844718	0.12711313504844718	0.12711313504844718	0.12711313504844718	0.32463565877364542	0.32463565877364542	0.32463565877364542	0.32463565877364542	0.32463565877364542	0.32463565877364542	0.32463565877364542	0.32463565877364542	0.32463565877364542	0.32463565877364542	0.32463565877364542	0.32463565877364542	0.32463565877364542	0.32463565877364542	0.32463565877364542	0.32463565877364542	0.32463565877364542	0.32463565877364542	0.32463565877364542	0.32463565877364542	0.32463565877364542	0.32463565877364542	0.32463565877364542	0.32463565877364542	0.32463565877364542	1.6564340410358558	1.6564340410358558	0.12006196490195752	0.12006196490195752	0.12006196490195752	0.12006196490195752	0.12006196490195752	0.12006196490195752	0.12006196490195752	0.10035027694052287	0.10035027694052287	0.10035027694052287	0.10035027694052287	0.10035027694052287	0.10035027694052287	0.10035027694052287	0.10035027694052287	0.10035027694052287	0.10035027694052287	0.10035027694052287	0.10035027694052287	0.10035027694052287	0.10035027694052287	0.10035027694052287	0.10035027694052287	0.10035027694052287	0.10035027694052287	0.10035027694052287	0.10035027694052287	0.10035027694052287	0.10035027694052287	0.10035027694052287	0.074842721282097971	0.074842721282097971	0.074842721282097971	0.074842721282097971	0.074842721282097971	0.074842721282097971	0.074842721282097971	0.074842721282097971	0.074842721282097971	0.074842721282097971	0.074842721282097971	0.074842721282097971	0.074842721282097971	0.074842721282097971	0.074842721282097971	0.074842721282097971	0.074842721282097971	0.074842721282097971	0.074842721282097971	0.074842721282097971	0.074842721282097971	0.074842721282097971	0.074842721282097971	-1.4014289966019604	-1.4014289966019604	0.1349430795319379	0.1349430795319379	0.1349430795319379	0.1349430795319379	0.0070511701464896631	0.0070511701464896631	0.0070511701464896631	0.026762858107924309	0.026762858107924309	0.026762858107924309	0.026762858107924309	0.026762858107924309	0.026762858107924309	0.026762858107924309	0.026762858107924309	0.026762858107924309	0.026762858107924309	0.026762858107924309	0.026762858107924309	0.026762858107924309	0.026762858107924309	0.026762858107924309	0.026762858107924309	0.026762858107924309	0.026762858107924309	0.026762858107924309	0.026762858107924309	0.026762858107924309	0.22428538183312255	0.22428538183312255	0.24979293749154746	0.24979293749154746	0.24979293749154746	0.24979293749154746	0.24979293749154746	0.24979293749154746	0.24979293749154746	0.24979293749154746	0.24979293749154746	0.24979293749154746	0.24979293749154746	0.24979293749154746	0.24979293749154746	0.24979293749154746	0.24979293749154746	0.24979293749154746	0.24979293749154746	0.24979293749154746	0.24979293749154746	0.24979293749154746	0.24979293749154746	0.24979293749154746	0.24979293749154746
